site_id,code_national_ea,numero_ea,identification_ea_brute,commune,adresse_ou_nom_lieu,pays,longitude,latitude,x_l93,y_l93,periode,sous_periode,type_site,confiance,source,notes_parsing
PATRIARCHE-110798,110798,68 230 0010,"10798 / 68 230 0010 / NAMBSHEIM /  / Innere Hardt / Age du bronze - Age du fer / fossé, fosse",NAMBSHEIM,,FR,7.561439,47.934265,1040422.7954916096,6769154.593912338,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,"lieu_dit=Innere Hardt; chrono_brut=Age du bronze - Age du fer; type_brut=fossé, fosse; georef=ban_municipality;precision=centroïde"
PATRIARCHE-110799,110799,68 230 0011,"10799 / 68 230 0011 / NAMBSHEIM /  / Zugeneumatt / Age du bronze - Age du fer / enclos, fosse",NAMBSHEIM,,FR,7.561439,47.934265,1040422.7954916096,6769154.593912338,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,"lieu_dit=Zugeneumatt; chrono_brut=Age du bronze - Age du fer; type_brut=enclos, fosse; georef=ban_municipality;precision=centroïde"
PATRIARCHE-110802,110802,68 230 0015,10802 / 68 230 0015 / NAMBSHEIM /  /  / Age du bronze - Age du fer / enclos,NAMBSHEIM,,FR,7.561439,47.934265,1040422.7954916096,6769154.593912338,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=enclos; georef=ban_municipality;precision=centroïde
PATRIARCHE-113211,113211,68 234 0009,"13211 / 68 234 0009 / NIEDERENTZEN / Hinten am Dorf / Rues de Roufach, dex Bleuets et des Eglantiers / habitat / Age du bronze - Age du fer",NIEDERENTZEN,Hinten am Dorf,FR,7.380711,47.949357,1026856.0990952649,6770065.27312396,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,"lieu_dit=Rues de Roufach, dex Bleuets et des Eglantiers; chrono_brut=Age du bronze - Age du fer; type_brut=habitat; georef=ban_municipality;precision=centroïde"
PATRIARCHE-11975,11975,68 238 0002,1975 / 68 238 0002 / NIFFER /  /  / nécropole / Age du bronze - Age du fer,NIFFER,,FR,7.509189,47.71362,1037926.8467670267,6744454.631892632,indéterminé,indéterminé,nécropole,moyen,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=nécropole; georef=ban_municipality;precision=centroïde
PATRIARCHE-11974,11974,68 238 0003,1974 / 68 238 0003 / NIFFER /  /  / Age du bronze - Age du fer / fosse,NIFFER,,FR,7.509189,47.71362,1037926.8467670267,6744454.631892632,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=fosse; georef=ban_municipality;precision=centroïde
PATRIARCHE-19977,19977,68 241 0003,9977 / 68 241 0003 / OBERENTZEN / Gravière d'Oberetzen / Giessen / nécropole / Age du bronze - Age du fer,OBERENTZEN,Gravière d'Oberetzen,FR,7.376747000000002,47.943758,1026595.1050781276,6769427.675359494,indéterminé,indéterminé,nécropole,faible,Patriarche_EA_ageFer_20250806,lieu_dit=Giessen; chrono_brut=Age du bronze - Age du fer; type_brut=nécropole; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-13339,13339,68 242 0002,3339 / 68 242 0002 / OBERHERGHEIM / FORET D'OBERHERGHEIM / SANS PRECISION / tumulus / Age du bronze - Age du fer,OBERHERGHEIM,FORET D'OBERHERGHEIM,FR,7.396210999999998,47.966561999999996,1027905.0166131523,6772038.390907468,indéterminé,indéterminé,tumulus,faible,Patriarche_EA_ageFer_20250806,lieu_dit=SANS PRECISION; chrono_brut=Age du bronze - Age du fer; type_brut=tumulus; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-13340,13340,68 242 0003,3340 / 68 242 0003 / OBERHERGHEIM /  / DAS BÄRTLEIN / tumulus / Age du bronze - Age du fer,OBERHERGHEIM,,FR,7.396210999999998,47.966561999999996,1027905.0166131523,6772038.390907468,indéterminé,indéterminé,tumulus,faible,Patriarche_EA_ageFer_20250806,lieu_dit=DAS BÄRTLEIN; chrono_brut=Age du bronze - Age du fer; type_brut=tumulus; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-13346,13346,68 242 0009,3346 / 68 242 0009 / OBERHERGHEIM / DER HEILIGE BAUM / PRES DE L'ORATOIRE DE LA FORET COMMUNALE / Age du bronze - Age du fer / mobiliers divers,OBERHERGHEIM,DER HEILIGE BAUM,FR,7.396210999999998,47.966561999999996,1027905.0166131523,6772038.390907468,indéterminé,indéterminé,indéterminé,faible,Patriarche_EA_ageFer_20250806,lieu_dit=PRES DE L'ORATOIRE DE LA FORET COMMUNALE; chrono_brut=Age du bronze - Age du fer; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-19967,19967,68 243 0011,9967 / 68 243 0011 / OBERLARG /  / Grotte du  Mannlefelsen / Age du bronze - Age du fer / mobiliers divers,OBERLARG,,FR,7.232843,47.457599,1018761.4386842174,6714906.098074366,indéterminé,indéterminé,indéterminé,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=Grotte du  Mannlefelsen; chrono_brut=Age du bronze - Age du fer; georef=ban_municipality;precision=centroïde
PATRIARCHE-12883,12883,68 246 0004,2883 / 68 246 0004 / OBERSAASHEIM /  / STETZENZUG / enclos funéraire / Age du fer,OBERSAASHEIM,,FR,7.558509,47.989806,1039848.2768352437,6775303.372870087,indéterminé,indéterminé,nécropole,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=STETZENZUG; chrono_brut=Age du fer; type_brut=enclos funéraire; georef=ban_municipality;precision=centroïde
PATRIARCHE-12887,12887,68 246 0005,2887 / 68 246 0005 / OBERSAASHEIM / AU SUD OUEST DE LA COMMUNE /  / Age du bronze - Age du fer / enclos,OBERSAASHEIM,AU SUD OUEST DE LA COMMUNE,FR,7.558509,47.989806,1039848.2768352437,6775303.372870087,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=enclos; georef=ban_municipality;precision=centroïde
PATRIARCHE-110865,110865,68 246 0006,"10865 / 68 246 0006 / OBERSAASHEIM /  /  / Age du bronze - Age du fer / enclos, enclos",OBERSAASHEIM,,FR,7.558509,47.989806,1039848.2768352437,6775303.372870087,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,"chrono_brut=Age du bronze - Age du fer; type_brut=enclos, enclos; georef=ban_municipality;precision=centroïde"
PATRIARCHE-110866,110866,68 246 0007,10866 / 68 246 0007 / OBERSAASHEIM /  /  / Age du bronze - Age du fer / enclos,OBERSAASHEIM,,FR,7.558509,47.989806,1039848.2768352437,6775303.372870087,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=enclos; georef=ban_municipality;precision=centroïde
PATRIARCHE-110867,110867,68 246 0008,"10867 / 68 246 0008 / OBERSAASHEIM /  /  / Age du bronze - Age du fer / enclos, fosse",OBERSAASHEIM,,FR,7.558509,47.989806,1039848.2768352437,6775303.372870087,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,"chrono_brut=Age du bronze - Age du fer; type_brut=enclos, fosse; georef=ban_municipality;precision=centroïde"
PATRIARCHE-110868,110868,68 246 0009,"10868 / 68 246 0009 / OBERSAASHEIM /  /  / Age du bronze - Age du fer / enclos, fosse",OBERSAASHEIM,,FR,7.558509,47.989806,1039848.2768352437,6775303.372870087,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,"chrono_brut=Age du bronze - Age du fer; type_brut=enclos, fosse; georef=ban_municipality;precision=centroïde"
PATRIARCHE-110885,110885,68 248 0018,10885 / 68 248 0018 / OLTINGUE /  / Gehrenmatten / Age du bronze - Age du fer ? / enclos,OLTINGUE,,FR,7.392263,47.490509,1030551.4158138917,6719212.082037698,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=Gehrenmatten; chrono_brut=Age du bronze - Age du fer ?; type_brut=enclos; georef=ban_municipality;precision=centroïde
PATRIARCHE-110886,110886,68 248 0019,10886 / 68 248 0019 / OLTINGUE /  / Espeln / Age du bronze - Age du fer ? / fossé,OLTINGUE,,FR,7.392263,47.490509,1030551.4158138917,6719212.082037698,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=Espeln; chrono_brut=Age du bronze - Age du fer ?; type_brut=fossé; georef=ban_municipality;precision=centroïde
PATRIARCHE-111081,111081,68 248 0023,11081 / 68 248 0023 / OLTINGUE /  / A l'est de Rittihagwald / tumulus ? / Age du bronze - Age du fer,OLTINGUE,,FR,7.392263,47.490509,1030551.4158138917,6719212.082037698,indéterminé,indéterminé,tumulus,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=A l'est de Rittihagwald; chrono_brut=Age du bronze - Age du fer; type_brut=tumulus ?; georef=ban_municipality;precision=centroïde
PATRIARCHE-13523,13523,68 253 0004,3523 / 68 253 0004 / OTTMARSHEIM / AU SUD DE L'INTERSECTION RIGOLE DES EGOUTS - D 468 /  / Age du bronze - Age du fer / fossé,OTTMARSHEIM,AU SUD DE L'INTERSECTION RIGOLE DES EGOUTS - D 468,FR,7.506679,47.787066,1037273.4632370112,6752590.876505572,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=fossé; georef=ban_municipality;precision=centroïde
PATRIARCHE-13521,13521,68 253 0009,3521 / 68 253 0009 / OTTMARSHEIM / A L'EST DE LA D 468 /  / Age du bronze - Age du fer / fossé,OTTMARSHEIM,A L'EST DE LA D 468,FR,7.506679,47.787066,1037273.4632370112,6752590.876505572,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=fossé; georef=ban_municipality;precision=centroïde
PATRIARCHE-1908,1908,68 253 0010,908 / 68 253 0010 / OTTMARSHEIM /  / EHER / Age du bronze - Age du fer / fossé,OTTMARSHEIM,,FR,7.506679,47.787066,1037273.4632370112,6752590.876505572,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=EHER; chrono_brut=Age du bronze - Age du fer; type_brut=fossé; georef=ban_municipality;precision=centroïde
PATRIARCHE-13528,13528,68 253 0016,3528 / 68 253 0016 / OTTMARSHEIM /  / SANS PRECISION / Age du bronze - Age du fer / mobiliers divers,OTTMARSHEIM,,FR,7.506679,47.787066,1037273.4632370112,6752590.876505572,indéterminé,indéterminé,indéterminé,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=SANS PRECISION; chrono_brut=Age du bronze - Age du fer; georef=ban_municipality;precision=centroïde
PATRIARCHE-13522,13522,68 253 0017,3522 / 68 253 0017 / OTTMARSHEIM / AU SUD OUEST DE LA COMMUNE /  / nécropole / Age du bronze - Age du fer,OTTMARSHEIM,AU SUD OUEST DE LA COMMUNE,FR,7.506679,47.787066,1037273.4632370112,6752590.876505572,indéterminé,indéterminé,nécropole,moyen,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=nécropole; georef=ban_municipality;precision=centroïde
PATRIARCHE-18159,18159,68 253 0018,8159 / 68 253 0018 / OTTMARSHEIM /  /  / tumulus / Age du bronze - Age du fer,OTTMARSHEIM,,FR,7.506679,47.787066,1037273.4632370112,6752590.876505572,indéterminé,indéterminé,tumulus,moyen,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=tumulus; georef=ban_municipality;precision=centroïde
PATRIARCHE-111098,111098,68 253 0019,11098 / 68 253 0019 / OTTMARSHEIM /  / Koppenweg / nécropole / Age du bronze - Age du fer,OTTMARSHEIM,,FR,7.506679,47.787066,1037273.4632370112,6752590.876505572,indéterminé,indéterminé,nécropole,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=Koppenweg; chrono_brut=Age du bronze - Age du fer; type_brut=nécropole; georef=ban_municipality;precision=centroïde
PATRIARCHE-13049,13049,68 254 0004,"3049 / 68 254 0004 / PETIT-LANDAU /  / Windschutzweg / Age du bronze - Age du fer / enclos, fosse",PETIT-LANDAU,,FR,7.519091000000001,47.730158999999986,1038563.0041135818,6746331.59496767,indéterminé,indéterminé,habitat,faible,Patriarche_EA_ageFer_20250806,"lieu_dit=Windschutzweg; chrono_brut=Age du bronze - Age du fer; type_brut=enclos, fosse; georef=sites_csv_commune_mean;precision=commune"
PATRIARCHE-11012,11012,68 254 0008,1012 / 68 254 0008 / PETIT-LANDAU /  / SPITTELFELD - VORHARDT / Age du bronze - Age du fer / fossé,PETIT-LANDAU,,FR,7.519091000000001,47.730158999999986,1038563.0041135818,6746331.59496767,indéterminé,indéterminé,habitat,faible,Patriarche_EA_ageFer_20250806,lieu_dit=SPITTELFELD - VORHARDT; chrono_brut=Age du bronze - Age du fer; type_brut=fossé; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-13050,13050,68 254 0009,3050 / 68 254 0009 / PETIT-LANDAU /  / Hardtwald / Vorhart / tumulus / Age du bronze - Age du fer,PETIT-LANDAU,,FR,7.519091000000001,47.730158999999986,1038563.0041135818,6746331.59496767,indéterminé,indéterminé,indéterminé,faible,Patriarche_EA_ageFer_20250806,lieu_dit=Hardtwald; chrono_brut=Age du bronze - Age du fer; type_brut=Vorhart; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-11013,11013,68 254 0010,"1013 / 68 254 0010 / PETIT-LANDAU /  / HARDTFELD / Age du bronze - Age du fer / enclos, fossé, fosse",PETIT-LANDAU,,FR,7.519091000000001,47.730158999999986,1038563.0041135818,6746331.59496767,indéterminé,indéterminé,habitat,faible,Patriarche_EA_ageFer_20250806,"lieu_dit=HARDTFELD; chrono_brut=Age du bronze - Age du fer; type_brut=enclos, fossé, fosse; georef=sites_csv_commune_mean;precision=commune"
PATRIARCHE-18160,18160,68 254 0011,8160 / 68 254 0011 / PETIT-LANDAU /  /  / tumulus / Age du bronze - Age du fer,PETIT-LANDAU,,FR,7.519091000000001,47.730158999999986,1038563.0041135818,6746331.59496767,indéterminé,indéterminé,tumulus,faible,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=tumulus; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-110716,110716,68 254 0012,10716 / 68 254 0012 / PETIT-LANDAU / Est Butenheim /  / Age du bronze - Age du fer / fossé,PETIT-LANDAU,Est Butenheim,FR,7.519091000000001,47.730158999999986,1038563.0041135818,6746331.59496767,indéterminé,indéterminé,habitat,faible,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=fossé; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-110721,110721,68 254 0014,10721 / 68 254 0014 / PETIT-LANDAU /  / Hartfeld / Age du bronze - Age du fer / fossé,PETIT-LANDAU,,FR,7.519091000000001,47.730158999999986,1038563.0041135818,6746331.59496767,indéterminé,indéterminé,habitat,faible,Patriarche_EA_ageFer_20250806,lieu_dit=Hartfeld; chrono_brut=Age du bronze - Age du fer; type_brut=fossé; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-110723,110723,68 254 0015,"10723 / 68 254 0015 / PETIT-LANDAU /  / Spittelfeld/Vorhardt / Age du bronze - Age du fer / fossé, fossé",PETIT-LANDAU,,FR,7.519091000000001,47.730158999999986,1038563.0041135818,6746331.59496767,indéterminé,indéterminé,habitat,faible,Patriarche_EA_ageFer_20250806,"lieu_dit=Spittelfeld/Vorhardt; chrono_brut=Age du bronze - Age du fer; type_brut=fossé, fossé; georef=sites_csv_commune_mean;precision=commune"
PATRIARCHE-110722,110722,68 254 0018,"10722 / 68 254 0018 / PETIT-LANDAU /  / Hartfeld / Age du bronze - Age du fer / fosse, enclos",PETIT-LANDAU,,FR,7.519091000000001,47.730158999999986,1038563.0041135818,6746331.59496767,indéterminé,indéterminé,habitat,faible,Patriarche_EA_ageFer_20250806,"lieu_dit=Hartfeld; chrono_brut=Age du bronze - Age du fer; type_brut=fosse, enclos; georef=sites_csv_commune_mean;precision=commune"
PATRIARCHE-19745,19745,68 254 0021,9745 / 68 254 0021 / PETIT-LANDAU / Château de Butenheim /  / occupation / Néolithique - Age du fer,PETIT-LANDAU,Château de Butenheim,FR,7.519091000000001,47.730158999999986,1038563.0041135818,6746331.59496767,indéterminé,indéterminé,habitat,faible,Patriarche_EA_ageFer_20250806,chrono_brut=Néolithique - Age du fer; type_brut=occupation; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-13038,13038,68 258 0002,3038 / 68 258 0002 / PULVERSHEIM /  / HOELL / Age du fer / enclos,PULVERSHEIM,,FR,7.305671999999997,47.836106,1021948.6792454176,6757192.152958586,indéterminé,indéterminé,habitat,faible,Patriarche_EA_ageFer_20250806,lieu_dit=HOELL; chrono_brut=Age du fer; type_brut=enclos; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-13036,13036,68 258 0003,"3036 / 68 258 0003 / PULVERSHEIM /  / KIRCHMATT / Age du bronze - Age du fer / enclos, fosse",PULVERSHEIM,,FR,7.305671999999997,47.836106,1021948.6792454176,6757192.152958586,indéterminé,indéterminé,habitat,faible,Patriarche_EA_ageFer_20250806,"lieu_dit=KIRCHMATT; chrono_brut=Age du bronze - Age du fer; type_brut=enclos, fosse; georef=sites_csv_commune_mean;precision=commune"
PATRIARCHE-15357,15357,68 260 0006,5357 / 68 260 0006 / RAEDERSHEIM /  /  / Age du bronze - Age du fer / fossé,RAEDERSHEIM,,FR,7.280235,47.888696,1019731.9501249164,6762923.586736056,indéterminé,indéterminé,habitat,moyen,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=fossé; georef=ban_municipality;precision=centroïde
PATRIARCHE-111044,111044,68 264 0004,11044 / 68 264 0004 / RANSPACH-LE-HAUT /  / Bühl / tumulus / Age du bronze - Age du fer,RANSPACH-LE-HAUT,,FR,7.421433,47.578199,1032199.1978788923,6729061.096914365,indéterminé,indéterminé,tumulus,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=Bühl; chrono_brut=Age du bronze - Age du fer; type_brut=tumulus; georef=ban_municipality;precision=centroïde
PATRIARCHE-14416,14416,68 265 0003,4416 / 68 265 0003 / RANTZWILLER /  /  / tumulus / Age du bronze - Age du fer,RANTZWILLER,,FR,7.3762669999999995,47.65209499999998,1028354.4316742222,6737069.12263997,indéterminé,indéterminé,tumulus,faible,Patriarche_EA_ageFer_20250806,chrono_brut=Age du bronze - Age du fer; type_brut=tumulus; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-16093,16093,68 265 0005,6093 / 68 265 0005 / RANTZWILLER / / RUE STEINACKER / Age du bronze - Age du fer / céramique,RANTZWILLER,,FR,7.3762669999999995,47.65209499999998,1028354.4316742222,6737069.12263997,indéterminé,indéterminé,indéterminé,faible,Patriarche_EA_ageFer_20250806,lieu_dit=Age du bronze - Age du fer; type_brut=céramique; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-11828,11828,68 266 0002,1828 / 68 266 0002 / REGUISHEIM /  / MATTLAENDERFELD / tumulus / Age du bronze - Age du fer,REGUISHEIM,,FR,7.383986287769503,47.90025339903894,1027403.0,6764631.0,indéterminé,indéterminé,tumulus,faible,Patriarche_EA_ageFer_20250806,lieu_dit=MATTLAENDERFELD; chrono_brut=Age du bronze - Age du fer; type_brut=tumulus; georef=sites_csv_commune_mean;precision=commune
PATRIARCHE-18248,18248,68 266 0018,"8248 / 68 266 0018 / REGUISHEIM /  / GROSSFELD / Age du bronze - Age du fer / enclos, fosse",REGUISHEIM,,FR,7.383986287769503,47.90025339903894,1027403.0,6764631.0,indéterminé,indéterminé,habitat,faible,Patriarche_EA_ageFer_20250806,"lieu_dit=GROSSFELD; chrono_brut=Age du bronze - Age du fer; type_brut=enclos, fosse; georef=sites_csv_commune_mean;precision=commune"
PATRIARCHE-15077,15077,68 267 0003,5077 / 68 267 0003 / REININGUE / NIEDERHOLTZ / NIEDERES HOLTZ / tumulus / Age du bronze - Age du fer,REININGUE,NIEDERHOLTZ,FR,7.231508,47.751339,1016913.0348438137,6747487.563564982,indéterminé,indéterminé,tumulus,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=NIEDERES HOLTZ; chrono_brut=Age du bronze - Age du fer; type_brut=tumulus; georef=ban_municipality;precision=centroïde
PATRIARCHE-15078,15078,68 267 0004,5078 / 68 267 0004 / REININGUE / VORWALD / VORWALD / tumulus / Age du bronze - Age du fer,REININGUE,VORWALD,FR,7.231508,47.751339,1016913.0348438137,6747487.563564982,indéterminé,indéterminé,tumulus,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=VORWALD; chrono_brut=Age du bronze - Age du fer; type_brut=tumulus; georef=ban_municipality;precision=centroïde
PATRIARCHE-111493,111493,68 267 0007,11493 / 68 267 0007 / REININGUE /  / Langholtz / tumulus / Age du bronze - Age du fer,REININGUE,,FR,7.231508,47.751339,1016913.0348438137,6747487.563564982,indéterminé,indéterminé,tumulus,moyen,Patriarche_EA_ageFer_20250806,lieu_dit=Langholtz; chrono_brut=Age du bronze - Age du fer; type_brut=tumulus; georef=ban_municipality;precision=centroïde
