site_id,id_site_source,nom_site,commune,lieu_dit,pays,admin1,longitude,latitude,x_l93,y_l93,epsg_source,decouverte_annee,decouverte_operation,periode,sous_periode,datation_debut,datation_fin,type_site,confiance,source,bibliographie,rapports,commentaire
ALSACE-BASEL-AF-586,586,Eileten/Geisspitz,Arisdorf,Eileten/Geisspitz,CH,Bâle-Campagne,7.78508038141141,47.5082292470756,1059960.0017954556,6722894.890901942,4326.0,1933,fouille,,,,,habitat,MEDIUM,Alsace_Basel_AF_xlsx,AM 002 ; 1984 ; 87 ; Gutzwiller ; 1992 ; 99 ; JbSGUF 25 ; 1933 ; 69 ; Fischer ; 1998,,"base de données SPMIV, Ha, Flachlandsiedlung (möglich)"
ALSACE-BASEL-AF-587,587,Hausihof,Arisdorf,Hausihof,CH,Bâle-Campagne,7.7699263,47.505652,1058838.702613989,6722540.129731332,4326.0,1975,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Archäologie Baselland Jahresbericht 2019 ; 108-113.,,
ALSACE-BASEL-AF-588,588,?,Arlesheim,?,CH,Bâle-Campagne,7.61957756613944,47.4908339392779,1047637.4257595724,6720224.295708678,4326.0,,fouille,,,,,dépôt,MEDIUM,Alsace_Basel_AF_xlsx,Müller 1981 ; 86 ; Abb.12 ; 6 ; Beiliegender Zettel: ABBS,,"base de données SPMIV, Einzelfund"
ALSACE-BASEL-AF-589,589,Insula 29,Augst,Insula 29,CH,Bâle-Campagne,7.72348109123892,47.531331537497,1055178.2956438651,6725177.787864849,4326.0,,fouille,,,,,dépôt,MEDIUM,Alsace_Basel_AF_xlsx,Müller 1981 ; 87 ; Abb. 12 ; 7.,,"base de données SPMIV, Einzelfund"
ALSACE-BASEL-AF-590,590,Insula 50,Augst,Insula 50,CH,Bâle-Campagne,7.72746488743602,47.5313216784152,1055477.5616282127,6725194.621472597,4326.0,,fouille,,,,,dépôt,MEDIUM,Alsace_Basel_AF_xlsx,Müller 1981 ; 87 ; Abb. 12 ; 8.,,"base de données SPMIV, Einzelfund"
ALSACE-BASEL-AF-591,591,Mansio/N2-A3,Augst,Mansio/N2-A3,CH,Bâle-Campagne,7.71289007594709,47.5324993026674,1054375.121458833,6725259.701790196,4326.0,,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Gutzwiller 1998,,"base de données SPMIV, Lesefunde"
ALSACE-BASEL-AF-592,592,Oberstadt,Augst,Oberstadt,CH,Bâle-Campagne,7.72414747119559,47.5317795912855,1055225.367553659,6725230.472117263,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Peter 2001 ; Peter 1996,,base de données AFEAF 2010
ALSACE-BASEL-AF-593,593,Fasanenstrasse,Birsfelden,Fasanenstrasse,CH,Bâle-Campagne,7.6292507280351,47.5463646003488,1048003.0692439554,6726425.362483331,4326.0,1922,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Müller 1981 ; 87-88 ; Abb. 13 ; 6-13.,,"base de données SPMIV, 3 Körpergräber"
ALSACE-BASEL-AF-594,594,Lärchengarten,Birsfelden,Lärchengarten,CH,Bâle-Campagne,7.62794322715955,47.5522126973302,1047866.8346190781,6727068.1740947515,4326.0,1959,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Müller ; 1981 ; 88 ; Abb. 13 ; 14,,"base de données SPMIV, Gräber (verm. mehrere zerstört, 2 bekannt: Grab 1: juvenil, Grab 2: männlich, matur"
ALSACE-BASEL-AF-595,595,Rest. Blume,Birsfelden,Rest. Blume,CH,Bâle-Campagne,7.62130556920495,47.5535724086794,1047359.638951468,6727189.750509645,4326.0,1928,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,JbSGUF 20 ; 1928 ; 51 ; 22 ; JbSGUF ; 1930 ; 57 ; Müller ; 1981 ; 87 ; Abb. 13 ; 3-5,,"base de données SPMIV, Körpergrab: männlich,adult-matur"
ALSACE-BASEL-AF-596,596,Auf Sappeten,Bubendorf,Auf Sappeten,CH,Bâle-Campagne,7.73371931682455,47.4475087775953,1056505.1362497513,6715928.676141971,4326.0,1860,fouille,,,,,dépôt,MEDIUM,Alsace_Basel_AF_xlsx,Schmid-Sikimic 1996 ; Fischer 1998.,,"base de données SPMIV, Einzelfund"
ALSACE-BASEL-AF-597,597,Furlenweg,Bubendorf,Furlenweg,CH,Bâle-Campagne,7.73371931682455,47.4475087775953,1056505.1362497513,6715928.676141971,4326.0,1919,découverte fortuite,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,,,"base de données SPMIV, Bz u. Ha, Lesefunde in FMA-Gräberfeld"
ALSACE-BASEL-AF-598,598,Remel,Burg im Leimental,Remel,CH,Bâle-Campagne,7.42140142789748,47.446687522426,1033014.4624136027,6714473.977178688,4326.0,1990,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Archäologie im Kanton Bern 2 ; 1992 ; 27 Abb. 15.,,base de données AFEAF 2010
ALSACE-BASEL-AF-599,599,Schlossfelsen,Burg im Leimental,Schlossfelsen,CH,Bâle-Campagne,7.439842,47.456545,1034340.38288466,6715645.235631013,4326.0,2021,prospections,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,unpubliziert ; Gemeindeakten Archäologie Baselland,,
ALSACE-BASEL-AF-600,600,Ränggen,Diegten,Ränggen,CH,Bâle-Campagne,7.80683622117659,47.3912380438806,1062385.245345702,6710021.953146847,4326.0,,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Bruckner 1760 ; 2280 Abb.,,base de données AFEAF 2010
ALSACE-BASEL-AF-601,601,Ränggen,Diegten,Ränggen,CH,Bâle-Campagne,7.80683622117659,47.3912380438806,1062385.245345702,6710021.953146847,4326.0,"2014, 2015",prospections,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Archäologie Baselland Jahresbericht 2016 ; 162-167,,
ALSACE-BASEL-AF-602,602,Rutenrain,Diegten,Rutenrain,CH,Bâle-Campagne,7.81368298932977,47.4231457667646,1062684.8349089462,6713591.335163531,4326.0,"1936, 1983 1984",découverte fortuite,,,,,habitat,MEDIUM,Alsace_Basel_AF_xlsx,JbSGUF 68 ; 1985 ; 215.,,"base de données SPMIV, Siedlung mit Wallanlage ?"
ALSACE-BASEL-AF-603,603,Umgebung Hof Oberburg,Diegten,Umgebung Hof Oberburg,CH,Bâle-Campagne,7.81309,47.396116,1062823.1223571347,6710591.538656659,4326.0,1978,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,unpubliziert ; Gemeindeakten Archäologie Baselland,,
ALSACE-BASEL-AF-604,604,Eisenbahnlinie,Diepflingen,Eisenbahnlinie,CH,Bâle-Campagne,7.85428832427017,47.4468416899984,1065578.6639978823,6716405.9873360405,4326.0,1855,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Müller ; 1981 ; 88 ; Abb. 14,,"base de données SPMIV, Körpergrab"
ALSACE-BASEL-AF-605,605,Hübelweg,Dittingen,Hübelweg,CH,Bâle-Campagne,7.497735,47.440343,1038797.7700179883,6714095.020390502,4326.0,1978,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Archäologie Baselland Jahresbericht 2011 ; 110-115,,
ALSACE-BASEL-AF-606,606,Riedfluh,Eptingen,Riedfluh,CH,Bâle-Campagne,7.80973767912263,47.3913636800359,1062602.8648774577,6710049.203441366,4326.0,"1981, 1982, 1983",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Degen u.a. 1988 ; 123,,base de données AFEAF 2010
ALSACE-BASEL-AF-607,607,Büttenloch,Ettingen,Büttenloch,CH,Bâle-Campagne,7.54012144664794,47.4772240177384,1041751.6406518349,6718368.054613385,4326.0,"1918, 1919, 1920",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,unpubliziert ; Gemeindeakten Archäologie Baselland,,base de données AFEAF 2010
ALSACE-BASEL-AF-608,608,Büechlihau,Füllinsdorf,Büechlihau,CH,Bâle-Campagne,7.735864,47.514168,1056222.593559216,6723330.246108016,4326.0,"2002, 2011",prospections,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Rahel C. Ackermann/Andreas Fischer/Reto Marti/Michael Nick/Markus Peter ; Der Büechlihau bei Füllinsdorf. Ein heiliger Ort der Kelten und Römer . Schriften der Archäologie Baselland 56 (Basel 2023).,,
ALSACE-BASEL-AF-609,609,Bettenberg/Zelgwasser/Höldeliweg,Gelterkinden,Bettenberg/Zelgwasser/Höldeliweg,CH,Bâle-Campagne,7.84446460214611,47.4626163578534,1064732.319965311,6718109.6474077385,4326.0,"1967, 1971, 1972, 2008",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Archäologie Baselland Jahresbericht 2008 ; 30-31,,base de données AFEAF 2010
ALSACE-BASEL-AF-610,610,Güllenacker,Gelterkinden,Güllenacker,CH,Bâle-Campagne,7.8618022069801,47.4580571891738,1066067.159217989,6717684.358683439,4326.0,1964,fouille,,,,,habitat,MEDIUM,Alsace_Basel_AF_xlsx,Martin et al. 1973 ; Pauli 1993 ; 59 Abb. 7 ; BHB 12 ; 1973 ; 169-188 ; 197-209 (Untersuchungen zu den Sedimenten ; Tierknochen ; Eierschalen und Holzarten).,,"base de données SPMIV, Vorratsgrube bei Siedlung?"
ALSACE-BASEL-AF-611,611,Mühlstett,Gelterkinden,Mühlstett,CH,Bâle-Campagne,7.85101526624948,47.4693388095275,1065179.0391750485,6718885.311519913,4326.0,2008,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Archäologie Baselland Jahresbericht 2008 ; 32-41 ; 136-139,,base de données AFEAF 2010
ALSACE-BASEL-AF-612,612,Mühlstett,Gelterkinden,Mühlstett,CH,Bâle-Campagne,7.85114720722543,47.4692483981448,1065189.575708738,6718875.8968847925,4326.0,,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Jahrbuch der Schweizerischen Gesellschaft für Ur- und Frühgeschichte 45 ; 1956 ; 55.,,base de données AFEAF 2010
ALSACE-BASEL-AF-613,613,Mühlstett,Gelterkinden,Mühlstett,CH,Bâle-Campagne,7.85101526624948,47.4693388095275,1065179.0391750485,6718885.311519913,4326.0,"1959, 1960",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,"base de données SPMIV, Nach Website: Älteste Funde datieren in das vierte vorchristliche Jahrhundert zurück"
ALSACE-BASEL-AF-614,614,Rohrbachweg,Gelterkinden,Rohrbachweg,CH,Bâle-Campagne,7.86262435701071,47.4613820215812,1066106.2534178991,6718056.823636022,4326.0,1952,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,BHB 6 ; 294 ; JbSGUF 44 ; 1954/55 ; 69 ; Müller ???,,"base de données SPMIV, Brandgrab ?"
ALSACE-BASEL-AF-615,615,Zeughaus (Güllenacker),Gelterkinden,Zeughaus (Güllenacker),CH,Bâle-Campagne,7.86129389565007,47.4608472379622,1066009.864955836,6717991.359624239,4326.0,1937,fouille,,,,,habitat,MEDIUM,Alsace_Basel_AF_xlsx,JbSGUF 29 ; 1937 ; 172ff. ; Tauber 1985 ? ; BHB 12 ; 1973 ; 169. 188-192 ; Dettwiler/Pümpin 1936-1938?? ; Martin et al. 1973 ; Bild 10,,"base de données SPMIV, Siedlung (Grubenhaus)"
ALSACE-BASEL-AF-616,616,Rödler,Grellingen,Rödler,CH,Bâle-Campagne,7.59108178954552,47.4375942855603,1045839.138298635,6714194.853524335,4326.0,2007,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Archäologie Baselland Jahresbericht 2007 ; 108 Abb.,,base de données AFEAF 2010
ALSACE-BASEL-AF-617,617,Unterstadt,Kaiseraugst,Unterstadt,CH,Aargovie,7.72086340308246,47.5385330258087,1054933.8927181247,6725964.624054883,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Peter 2001,,base de données AFEAF 2010
ALSACE-BASEL-AF-618,618,?,Lausen,?,CH,Bâle-Campagne,7.75622403073788,47.4750071307035,1058014.0723799658,6719079.758240131,4326.0,,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Müller 1981 ; 88 ; Abb. 14 ; 13-15.,,"base de données SPMIV, Grab"
ALSACE-BASEL-AF-619,619,Bünten/Industriestrasse,Lausen,Bünten/Industriestrasse,CH,Bâle-Campagne,7.75857002947875,47.47026079714,1058222.2043986702,6718564.084693424,4326.0,1968,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Jahrbuch der Schweizerischen Gesellschaft für Ur- und Frühgeschichte 58 ; 1974/75 ; 183,,base de données AFEAF 2010
ALSACE-BASEL-AF-620,620,Edleten (Edelnthal),Lausen,Edleten (Edelnthal),CH,Bâle-Campagne,7.77325818707945,47.4752109847316,1059293.3526979731,6719179.733659704,4326.0,1954,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Müller 1981 ; 88 ; Abb. 14 ; 16-18.,,"base de données SPMIV, Körpergrab (juvenil)"
ALSACE-BASEL-AF-621,621,Altmarkt,Liestal,Altmarkt,CH,Bâle-Campagne,7.74640762511678,47.4773091374136,1057260.6929774256,6719290.565156349,4326.0,,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Castelin 1978 ; 77. 170 Nr. 678,,base de données AFEAF 2010
ALSACE-BASEL-AF-622,622,"Hasenbühl, hintere Höhle",Liestal,"Hasenbühl, hintere Höhle",CH,Bâle-Campagne,7.72325008401104,47.4881612056006,1055447.6468745135,6720389.451095286,4326.0,1932,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,JbSGUF 24 ; 1932 ; 111.,,"base de données SPMIV, LT, Höhle, Lesefunde"
ALSACE-BASEL-AF-623,623,Munzach,Liestal,Munzach,CH,Bâle-Campagne,7.72056561808969,47.4898766323378,1055234.4826543836,6720567.598192143,4326.0,1968,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Tauber 1994 ; 45,,base de données AFEAF 2010
ALSACE-BASEL-AF-624,624,Ostenbergstrasse,Liestal,Ostenbergstrasse,CH,Bâle-Campagne,7.71384382209913,47.4909720802288,1054721.9914912344,6720658.857344569,4326.0,2006,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Archäologie Baselland Jahresbericht 2006 ; 39,,base de données AFEAF 2010
ALSACE-BASEL-AF-625,625,Tugmatt,Liestal,Tugmatt,CH,Bâle-Campagne,7.67082545282231,47.4851302854455,1051526.9710646397,6719818.652853718,4326.0,,fouille,,,,,dépôt,MEDIUM,Alsace_Basel_AF_xlsx,BZG 9 ; 368.,,"base de données SPMIV, LT, Einzelfund"
ALSACE-BASEL-AF-626,626,Höhenweg,Lupsingen,Höhenweg,CH,Bâle-Campagne,7.690745,47.448034,1053269.022607531,6715793.7757700225,4326.0,1994,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Jahrb. Schweiz. Ges. Ur- Frühgesch. 78 ; 1995 ; 240.,,
ALSACE-BASEL-AF-627,627,Bitzeneschlag (Kiesgrube Meyer-Spinnler),Muttenz,Bitzeneschlag (Kiesgrube Meyer-Spinnler),CH,Bâle-Campagne,7.65892702188719,47.5275149143033,1050354.8805773046,6724466.139122944,4326.0,"1841, 1917",fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Lüscher 1985 ; 19-26 ; Taf. 3.,,"base de données SPMIV, 9 Körpergräber und ein Brandgrab (Grab 6), wohl dem Kiesabbau zum Opfer gefallen"
ALSACE-BASEL-AF-628,628,Feldreben,Muttenz,Feldreben,CH,Bâle-Campagne,7.64457364379646,47.520831886293,1049320.387475073,6723661.399893661,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Fischer 1998.,,"base de données SPMIV, Ha, Befunde"
ALSACE-BASEL-AF-629,629,Hard,Muttenz,Hard,CH,Bâle-Campagne,7.64346043556503,47.5386056964152,1049120.7110910313,6725627.608266854,4326.0,,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Lüscher?,,"base de données SPMIV, Grab"
ALSACE-BASEL-AF-630,630,Hard,Muttenz,Hard,CH,Bâle-Campagne,7.64346043556503,47.5386056964152,1049120.7110910313,6725627.608266854,4326.0,,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Jud ???,,"base de données SPMIV, Grabhügel Bay (Nachlass Mamber)"
ALSACE-BASEL-AF-631,631,Hardhäuslischlag,Muttenz,Hardhäuslischlag,CH,Bâle-Campagne,7.64718205014659,47.546108887839,1049351.1703325727,6726476.183302027,4326.0,1841,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,JbSGUF 23 ; 1931 ; 40 ; Lüscher 1985 ; 10-18 ; Taf. 1-2 ; Müller 1981 ????,,"base de données SPMIV, Körpergrab"
ALSACE-BASEL-AF-632,632,Hardwald,Muttenz,Hardwald,CH,Bâle-Campagne,7.647462,47.545844,1049373.9222100545,6726448.045453846,4326.0,"2018, 2019. 2020",prospections,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Archäologie Baselland Jahresbericht 2022 ; 96-101.,,
ALSACE-BASEL-AF-633,633,"Holderstüdeli, Neue Kiesgrube Schänzli",Muttenz,"Holderstüdeli, Neue Kiesgrube Schänzli",CH,Bâle-Campagne,7.63636207885754,47.5298040699289,1048645.011407927,6724620.131856021,4326.0,1922,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Müller ; F. (1979) Die frühlatènezeitliche Maskenfibel von Muttenz-Holderstüdeli BL. AS 2 ; 166-171 ; Müller 1981 ; 96 ; Abb. 14 ; 19.,,"base de données SPMIV, Körpergrab (männlich,matur)"
ALSACE-BASEL-AF-634,634,Lindenweg,Muttenz,Lindenweg,CH,Bâle-Campagne,7.63544,47.527279,1048592.2107616756,6724336.026808068,4326.0,1990,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,J. Ewald/J. Tauber ; Tatort Vergangenheit (Basel 1998). 419 Abb. 6.4.13.2.,,
ALSACE-BASEL-AF-635,635,"Margelacker, rotes Haus",Muttenz,"Margelacker, rotes Haus",CH,Bâle-Campagne,7.66970752752634,47.5332499862749,1051126.9820014443,6725150.039954743,4326.0,,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Müller ; 1981,,"base de données SPMIV, Grab"
ALSACE-BASEL-AF-636,636,"Margelacker, Steibrüggli",Muttenz,"Margelacker, Steibrüggli",CH,Bâle-Campagne,7.63251576275545,47.5310697053875,1048347.8642135964,6724743.517524969,4326.0,"1843, 1882",fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Müller 1981 ; 89-91 ; Abb. 15-18.,,"base de données SPMIV, 16 Körpergräber. Gräber 2,15: E-W, weiblich adult ; Grab 8: N-S, männlich adult ; Gräber 9,10: Kind"
ALSACE-BASEL-AF-637,637,Rothus,Muttenz,Rothus,CH,Bâle-Campagne,7.66970752752634,47.5332499862749,1051126.9820014443,6725150.039954743,4326.0,1871,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Burkhardt / Stern / Helmig 1994 ; 325 Nr. 388,,base de données AFEAF 2010
ALSACE-BASEL-AF-638,638,Rütihard,Muttenz,Rütihard,CH,Bâle-Campagne,7.63012744323891,47.5205508673953,1048236.9595230643,6723566.425490034,4326.0,,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,"base de données SPMIV, Ha, Lesefunde (Schwabe)"
ALSACE-BASEL-AF-639,639,Stettbrunnen,Muttenz,Stettbrunnen,CH,Bâle-Campagne,7.63144689835556,47.5292727204733,1048279.2842941221,6724539.513540881,4326.0,1984,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Tauber 1985,,base de données AFEAF 2010
ALSACE-BASEL-AF-640,640,Umgebung,Muttenz,Umgebung,CH,Bâle-Campagne,7.64445668834251,47.5283509623459,1049262.497698971,6724494.752511442,4326.0,,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Castelin 1978 ; 56. 157 Nr. 405,,base de données AFEAF 2010
ALSACE-BASEL-AF-641,641,"Unterwart, ehem. Kiesgrube",Muttenz,"Unterwart, ehem. Kiesgrube",CH,Bâle-Campagne,7.62454503713618,47.5301833808468,1047754.944891604,6724610.088724165,4326.0,1983,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Müller 1981 ; 91 ; Abb.19 ; 1-9.,,"base de données SPMIV, Grab (Körpergrab?)"
ALSACE-BASEL-AF-642,642,Vorderer Wartenberg,Muttenz,Vorderer Wartenberg,CH,Bâle-Campagne,7.65863987927616,47.5222990180288,1050367.4788351734,6723886.425155553,4326.0,1935,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Müller 1981 ; 91 ; Abb. 19 ; 10-12.,,"base de données SPMIV, Grab (Körpergrab?)"
ALSACE-BASEL-AF-643,643,Wartenberg,Muttenz,Wartenberg,CH,Bâle-Campagne,7.65637430547278,47.5202347055785,1050210.8025323846,6723647.443856174,4326.0,1889,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Jahresbericht des Historischen Museums in Bern 1920 ; 63. 66,,base de données AFEAF 2010
ALSACE-BASEL-AF-644,644,In den hinteren Bitzenen,Mutttenz,In den hinteren Bitzenen,CH,Bâle-Campagne,7.65746787753229,47.5278774328499,1050242.905032371,6724499.86913367,4326.0,,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Lüscher 1985 ; 50-51 ; Taf. 13 ; 3-14 ; 2.,,"base de données SPMIV, Brandgrab"
ALSACE-BASEL-AF-645,645,Nunningen,Nunningen,,CH,Bâle-Campagne,7.61790620284518,47.3925129331848,1048150.1923739247,6709313.289501662,4326.0,,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Furger-Gunti 1985,,base de données AFEAF 2010
ALSACE-BASEL-AF-646,646,Meierhegli,Oberwil,Meierhegli,CH,Bâle-Campagne,7.534258,47.52566,1041001.9499217429,6723714.649783987,4326.0,2020,prospections,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,unpubliziert ; Gemeindeakten Archäologie Baselland,,
ALSACE-BASEL-AF-647,647,Oberchems,Oberwil,Oberchems,CH,Bâle-Campagne,7.53158653941695,47.5275970626722,1040788.9185924402,6723917.955867716,4326.0,1995,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,unpubliziert ; Gemeindeakten Archäologie Baselland,,base de données AFEAF 2010
ALSACE-BASEL-AF-648,648,Therwilerstrasse,Oberwil BL,Therwilerstrasse,CH,Bâle-Campagne,7.55995341147659,47.5060755009975,1043057.8206984448,6721653.8712205095,4326.0,1975,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Tauber 1994 ; 45,,base de données AFEAF 2010
ALSACE-BASEL-AF-649,649,unbekannt,Oltingen,unbekannt,CH,Bâle-Campagne,7.93503698799335,47.4330320405503,1071747.8435607108,6715251.845960942,4326.0,1913,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Bruckner 1762 ; 2486 Abb.,,base de données AFEAF 2010
ALSACE-BASEL-AF-650,650,Spitzlerweg,Ormalingen,Spitzlerweg,CH,Bâle-Campagne,7.875837,47.472364,1067024.4836791628,6719335.82585115,4326.0,2004,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,unpubliziert ; Gemeindeakten Archäologie Baselland,,
ALSACE-BASEL-AF-651,651,Mückenberg/Schlossgraben,Pfeffingen,Mückenberg/Schlossgraben,CH,Bâle-Campagne,7.58791790805614,47.4580599545494,1045469.0543063015,6716450.668992604,4326.0,,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Fischer 1998.,,"base de données SPMIV, LT, Lesefunde"
ALSACE-BASEL-AF-652,652,Muggenberg,Pfeffingen,Muggenberg,CH,Bâle-Campagne,7.59776083512889,47.4546740674311,1046231.2762204879,6716118.281177783,4326.0,,découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Tauber 1994 ; 45,,base de données AFEAF 2010
ALSACE-BASEL-AF-653,653,Schalberg,Pfeffingen,Schalberg,CH,Bâle-Campagne,7.56808186264693,47.4646045185144,1043935.0391501541,6717089.886908919,4326.0,"1925, 1963",fouille,,,,,oppidum,MEDIUM,Alsace_Basel_AF_xlsx,,,"base de données SPMIV, Ha, Höhensiedlung"
ALSACE-BASEL-AF-654,654,Adler,Pratteln,Adler,CH,Bâle-Campagne,7.696435,47.509487,1053291.2435776596,6722634.0077745635,4326.0,2022,prospections,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Archäologie Baselland Jahresbericht 2022 ; 96-101 ; Archäologie Baselland Jahresbericht 2020 ; 92-95,,
ALSACE-BASEL-AF-655,655,Blözen,Pratteln,Blözen,CH,Bâle-Campagne,7.71013748926287,47.5187721261902,1054259.3047604621,6723725.074362139,4326.0,"1960, 1961",découverte fortuite,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Rudin ; K. (1962) Die steinzeitliche Freilandsiedlung Blözen bei Pratteln. BHBl. 2/3 ; 1-16 ; Bild 13.,,"base de données SPMIV, Lesefunde"
ALSACE-BASEL-AF-656,656,Hardwald: Neueinschlag,Pratteln,Hardwald: Neueinschlag,CH,Bâle-Campagne,7.68062962360853,47.5258077650634,1051996.2606691266,6724373.3382225605,4326.0,1840,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Vischer ; W. (1943) Drei Grabhügel in der Hardt bei Basel. MAGZ II/6 ; 9ff. ; JbSGUF 23 ; 1931 ; 40 ; Lüscher 1985 ; 27-50 ; Taf. 4-12 ; Müller 1981 ; ....,,"base de données SPMIV, 19 Körper- und 4 Brandgräber"
ALSACE-BASEL-AF-657,657,Hardwald: Neueinschlag,Pratteln,Hardwald: Neueinschlag,CH,Bâle-Campagne,7.68062962360853,47.5258077650634,1051996.2606691266,6724373.3382225605,4326.0,"1952, 1953",fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Vischer ; W. (1943) Drei Grabhügel in der Hardt bei Basel. MAGZ II/6 ; 9ff. ; JbSGUF 23 ; 1931 ; 40 ; Lüscher 1985 ; 27-50 ; Taf. 4-12 ; Müller 1981 ; ....,,"base de données SPMIV, 19 Körper- und 4 Brandgräber"
ALSACE-BASEL-AF-658,658,In den Heuern,Pratteln,In den Heuern,CH,Bâle-Campagne,7.68135868060943,47.5255364243092,1052052.809587491,6724346.497406038,4326.0,,fouille,,,,,nécropole,MEDIUM,Alsace_Basel_AF_xlsx,Lüscher 1985 ; 51-53 ; Taf. 14 ; 3-Taf. 15.,,"base de données SPMIV, Körpergrab ?"
ALSACE-BASEL-AF-659,659,"Madeln, Adler",Pratteln,"Madeln, Adler",CH,Bâle-Campagne,7.69680236748229,47.5066608151513,1053337.510494684,6722322.240714227,4326.0,"1939, 1940",fouille,,,,,oppidum,MEDIUM,Alsace_Basel_AF_xlsx,JbSGUF 44 ; 1954/55 ; 71 ; Holstein ; D. (1993). Die prähistorischen Funde vom Areal der Burg Madeln bei Pratteln/BL. AM 27. Liestal.,,"base de données SPMIV, Ha, Höhensiedlung"
